C05AX04;Zinc preparations;;;;;;;;
C05AX05;Tribenoside;;;;;;;;
C05B;Antivaricose therapy;;;;;;;;
C05BA;Heparins or heparinoids for topical use;;;;;;;;
C05BA01;Organo-heparinoid;;;;;;;;
C05BA02;Sodium apolate;;;;;;;;
C05BA03;Heparin ;;;;;;;;
C05BA04;Pentosan polysulfate sodium;;;;;;;;
C05BA51;Heparinoid- combinationsbinations;;;;;;;;
C05BA53;Heparin- combinationsbinations;;;;;;;;
C05BB;Sclerosing agents for local injection;;;;;;;;
C05BB01;Monoethanolamine oleate;;;;;;;;
C05BB02;Polidocanol;;;;;;;;
C05BB03;Invert sugar;;;;;;;;
C05BB04;Sodium tetradecyl sulfate;;;;;;;;
C05BB05;Phenol ;;;;;;;;
C05BB56;Glucose- combinationsbinations;;;;;;;;
C05BX;Other sclerosing agents;;;;;;;;
C05BX01;Calcium dobesilate;;;;;;;;
C05BX51;Calcium dobesilate- combinationsbinations;;;;;;;;
C05C;Capillary stabilizing agents;;;;;;;;
C05CA;Bioflavonoids;;;;;;;;
C05CA01;Rutoside ;;;;;;;;
C05CA02;Monoxerutin;;;;;;;;
C05CA03;Diosmin;;;;;;;;
C05CA04;Troxerutin;;;;;;;;
C05CA05;Hidrosmin;;;;;;;;
C05CA51;Rutoside- combinationsbinations;;;;;;;;
C05CA53;Diosmin- combinationsbinations;;;;;;;;
C05CA54;Troxerutin- combinationsbinations;;;;;;;;
C05CX;Other capillary stabilizing agents;;;;;;;;
C05CX01;Tribenoside;;;;;;;;
C05CX02;Naftazone;;;;;;;;
C05CX03;Hippocastani semen;;;;;;;;
C07;Beta blocking agents;;;;;;;;
C07A;Beta blocking agents;;;;;;;;
C07AA;Beta blocking agents; non-selective;;;;;;;
C07AA01;Alprenolol ;;;;;;;;
C07AA02;Oxprenolol ;;;;;;;;
C07AA03;Pindolol;;;;;;;;
C07AA05;Propranolol ;;;;;;;;
C07AA06;Timolol ;;;;;;;;
C07AA07;Sotalol ;;;;;;;;
C07AA12;Nadolol;;;;;;;;
C07AA14;Mepindolol;;;;;;;;
C07AA15;Carteolol ;;;;;;;;
C07AA16;Tertatolol ;;;;;;;;
C07AA17;Bopindolol ;;;;;;;;
C07AA19;Bupranolol ;;;;;;;;
C07AA23;Penbutolol ;;;;;;;;
C07AA27;Cloranolol;;;;;;;;
C07AB;Beta blocking agents; selective;;;;;;;
C07AB01;Practolol;;;;;;;;
C07AB02;Metoprolol ;;;;;;;;
C07AB03;Atenolol;;;;;;;;
C07AB04;Acebutolol ;;;;;;;;
C07AB05;Betaxolol ;;;;;;;;
C07AB06;Bevantolol;;;;;;;;
C07AB07;Bisoprolol ;;;;;;;;
C07AB08;Celiprolol ;;;;;;;;
C07AB09;Esmolol ;;;;;;;;
C07AB10;Epanolol;;;;;;;;
C07AB11;S-atenolol;;;;;;;;
C07AB12;Nebivolol ;;;;;;;;
C07AB13;Talinolol;;;;;;;;
C07AB14;Landiolol;;;;;;;;
C07AG;Alpha and beta blocking agents;;;;;;;;
C07AG01;Labetalol ;;;;;;;;
C07AG02;Carvedilol ;;;;;;;;
C07B;Beta blocking agents and thiazides;;;;;;;;
C07BA;Beta blocking agents; non-selective; and thiazides;;;;;;
C07BA02;Oxprenolol and thiazides;;;;;;;;
C07BA05;Propranolol and thiazides;;;;;;;;
C07BA06;Timolol and thiazides;;;;;;;;
C07BA07;Sotalol and thiazides;;;;;;;;
C07BA12;Nadolol and thiazides;;;;;;;;
C07BA68;Metipranolol and thiazides- combinationsbinations;;;;;;;;
C07BB;Beta blocking agents; selective; and thiazides;;;;;;
C07BB02;Metoprolol and thiazides;;;;;;;;
C07BB03;Atenolol and thiazides;;;;;;;;
C07BB04;Acebutolol and thiazides;;;;;;;;
C07BB06;Bevantolol and thiazides;;;;;;;;
C07BB07;Bisoprolol and thiazides;;;;;;;;
C07BB12;Nebivolol and thiazides;;;;;;;;
C07BB52;Metoprolol and thiazides- combinationsbinations;;;;;;;;
C07BG;Alpha and beta blocking agents and thiazides;;;;;;;;
C07BG01;Labetalol and thiazides;;;;;;;;
C07C;Beta blocking agents and other diuretics;;;;;;;;
C07CA;Beta blocking agents; non-selective; and other diuretics;;;;;;
C07CA02;Oxprenolol and other diuretics;;;;;;;;
C07CA03;Pindolol and other diuretics;;;;;;;;
C07CA17;Bopindolol and other diuretics;;;;;;;;
C07CA23;Penbutolol and other diuretics;;;;;;;;
C07CB;Beta blocking agents; selective; and other diuretics;;;;;;
C07CB02;Metoprolol and other diuretics;;;;;;;;
C07CB03;Atenolol and other diuretics;;;;;;;;
C07CB53;Atenolol and other diuretics- combinationsbinations;;;;;;;;
C07CG;Alpha and beta blocking agents and other diuretics;;;;;;;;
C07CG01;Labetalol and other diuretics;;;;;;;;
C07D;Beta blocking agents; thiazides and other diuretics;;;;;;;
C07DA;Beta blocking agents; non-selective; thiazides and other diuretics;;;;;;
C07DA06;Timolol; thiazides and other diuretics;;;;;;;
C07DB;Beta blocking agents; selective; thiazides and other diuretics;;;;;;
C07DB01;Atenolol; thiazides and other diuretics;;;;;;;
C07E;Beta blocking agents and vasodilators;;;;;;;;
C07EA;Beta blocking agents; non-selective; and vasodilators;;;;;;
C07EB;Beta blocking agents; selective; and vasodilators;;;;;;
C07F;Beta blocking agents; other combinations;;;;;;;
C07FB;Beta blocking agents and calcium channel blockers;;;;;;;;
C07FB02;Metoprolol and felodipine;;;;;;;;
C07FB03;Atenolol and nifedipine;;;;;;;;
C07FB07;Bisoprolol and amlodipine;;;;;;;;
C07FB12;Nebivolol and amlodipine;;;;;;;;
C07FB13;Metoprolol and amlodipine;;;;;;;;
C07FX;Beta blocking agents; other combinations;;;;;;;
C07FX01;Propranolol and other antihypertensives;;;;;;;;
C07FX02;Sotalol and acetylsalicylic acid;;;;;;;;
C07FX03;Metoprolol and acetylsalicylic acid;;;;;;;;
C07FX04;Metoprolol and acetylsalicylic acid;;;;;;;;
C07FX05;Metoprolol and ivabradine;;;;;;;;
C07FX06;Carvedilol and ivabradine;;;;;;;;
C08;Calcium channel blockers;;;;;;;;
C08C;Selective calcium channel blockers with mainly vascular effects;;;;;;;;
C08CA;Dihydropyridine derivatives;;;;;;;;
C08CA01;Amlodipine ;;;;;;;;
C08CA02;Felodipine;;;;;;;;
C08CA03;Isradipine;;;;;;;;
C08CA04;Nicardipine ;;;;;;;;
C08CA05;Nifedipine;;;;;;;;
C08CA06;Nimodipine;;;;;;;;
C08CA07;Nisoldipine;;;;;;;;
C08CA08;Nitrendipine;;;;;;;;
C08CA09;Lacidipine;;;;;;;;
C08CA10;Nilvadipine;;;;;;;;
C08CA11;Manidipine ;;;;;;;;
C08CA12;Barnidipine ;;;;;;;;
C08CA13;Lercanidipine ;;;;;;;;
C08CA14;Cilnidipine;;;;;;;;
C08CA15;Benidipine ;;;;;;;;
C08CA16;Clevidipine;;;;;;;;
C08CA55;Nifedipine- combinationsbinations;;;;;;;;
C08CX;Other selective calcium channel blockers with mainly vascular effects;;;;;;;;
C08CX01;Mibefradil ;;;;;;;;
C08D;Selective calcium channel blockers with direct cardiac effects;;;;;;;;
C08DA;Phenylalkylamine derivatives;;;;;;;;
C08DA01;Verapamil ;;;;;;;;
C08DA02;Gallopamil ;;;;;;;;
C08DA51;Verapamil- combinationsbinations;;;;;;;;
C08DB;Benzothiazepine derivatives;;;;;;;;
C08DB01;Diltiazem ;;;;;;;;
C08E;Non-selective calcium channel blockers;;;;;;;;
C08EA;Phenylalkylamine derivatives;;;;;;;;
C08EA01;Fendiline ;;;;;;;;
C08EA02;Bepridil ;;;;;;;;
C08EX;Other non-selective calcium channel blockers;;;;;;;;
C08EX01;Lidoflazine;;;;;;;;
C08EX02;Perhexiline ;;;;;;;;
C08G;Calcium channel blockers and diuretics;;;;;;;;
C08GA;Calcium channel blockers and diuretics;;;;;;;;
C08GA01;Nifedipine and diuretics;;;;;;;;
C08GA02;Amlodipine and diuretics;;;;;;;;
C09;Agents acting on the renin-angiotensin system;;;;;;;;
C09A;Ace inhibitors; plain;;;;;;;
C09AA;Ace inhibitors; plain;;;;;;;
C09AA01;Captopril;;;;;;;;
C09AA02;Enalapril ;;;;;;;;
C09AA03;Lisinopril ;;;;;;;;
C09AA04;Perindopril ;;;;;;;;
C09AA05;Ramipril;;;;;;;;
C09AA06;Quinapril ;;;;;;;;
C09AA07;Benazepril ;;;;;;;;
C09AA08;Cilazapril ;;;;;;;;
C09AA09;Fosinopril ;;;;;;;;
C09AA10;Trandolapril;;;;;;;;
C09AA11;Spirapril ;;;;;;;;
C09AA12;Delapril ;;;;;;;;
C09AA13;Moexipril ;;;;;;;;
C09AA14;Temocapril ;;;;;;;;
C09AA15;Zofenopril ;;;;;;;;
C09AA16;Imidapril ;;;;;;;;
C09B;Ace inhibitors- combinationsbinations;;;;;;;;
C09BA;Ace inhibitors and diuretics;;;;;;;;
C09BA01;Captopril and diuretics;;;;;;;;
C09BA02;Enalapril and diuretics;;;;;;;;
C09BA03;Lisinopril and diuretics;;;;;;;;
C09BA04;Perindopril and diuretics;;;;;;;;
C09BA05;Ramipril and diuretics;;;;;;;;
C09BA06;Quinapril and diuretics;;;;;;;;
C09BA07;Benazepril and diuretics;;;;;;;;
C09BA08;Cilazapril and diuretics;;;;;;;;
C09BA09;Fosinopril and diuretics;;;;;;;;
C09BA12;Delapril and diuretics;;;;;;;;
C09BA13;Moexipril and diuretics;;;;;;;;
C09BA15;Zofenopril and diuretics;;;;;;;;
C09BB;Ace inhibitors and calcium channel blockers;;;;;;;;
C09BB02;Enalapril and lercanidipine;;;;;;;;
C09BB03;Lisinopril and amlodipine;;;;;;;;
C09BB04;Perindopril and amlodipine;;;;;;;;
C09BB05;Ramipril and felodipine;;;;;;;;
C09BB06;Enalapril and nitrendipine;;;;;;;;
C09BB07;Ramipril and amlodipine;;;;;;;;
C09BB10;Trandolapril and verapamil;;;;;;;;
C09BB12;Delapril and manidipine;;;;;;;;
C09BX;Ace inhibitors; other combinations;;;;;;;
C09BX01;Perindopril; amlodipine and indapamide;;;;;;;
C09BX02;Perindopril and bisoprolol;;;;;;;;
C09C;Angiotensin ii antagonists; plain;;;;;;;
C09CA;Angiotensin ii antagonists; plain;;;;;;;
C09CA01;Losartan ;;;;;;;;
C09CA02;Eprosartan ;;;;;;;;
C09CA03;Valsartan;;;;;;;;
C09CA04;Irbesartan;;;;;;;;
C09CA05;Tasosartan;;;;;;;;
C09CA06;Candesartan ;;;;;;;;
C09CA07;Telmisartan;;;;;;;;
C09CA08;Olmesartan medoxomil;;;;;;;;
C09CA09;Azilsartan medoxomil;;;;;;;;
C09CA10;Fimasartan;;;;;;;;
C09D;Angiotensin ii antagonists- combinationsbinations;;;;;;;;
C09DA;Angiotensin ii antagonists and diuretics;;;;;;;;
C09DA01;Losartan and diuretics;;;;;;;;
C09DA02;Eprosartan and diuretics;;;;;;;;
C09DA03;Valsartan and diuretics;;;;;;;;
C09DA04;Irbesartan and diuretics;;;;;;;;
C09DA06;Candesartan and diuretics;;;;;;;;
C09DA07;Telmisartan and diuretics;;;;;;;;
C09DA08;Olmesartan medoxomil and diuretics;;;;;;;;
C09DA09;Azilsartan medoxomil and diuretics;;;;;;;;
C09DB;Angiotensin ii antagonists and calcium channel blockers;;;;;;;;
C09DB01;Valsartan and amlodipine;;;;;;;;
C09DB02;Olmesartan medoxomil and amlodipine;;;;;;;;
C09DB04;Telmisartan and amlodipine;;;;;;;;
C09DB05;Irbesartan and amlodipine;;;;;;;;
C09DB06;Losartan and amlodipine;;;;;;;;
C09DB07;Candesartan and amlodipine;;;;;;;;
C09DB08;Valsartan and lercanidipine;;;;;;;;
C09DX;Angiotensin ii antagonists; other combinations;;;;;;;
C09DX01;Valsartan; amlodipine and hydrochlorothiazide;;;;;;;
C09DX02;Valsartan and aliskiren;;;;;;;;
C09DX03;Olmesartan medoxomil; amlodipine and hydrochlorothiazide;;;;;;;
C09DX04;Valsartan and sacubitril;;;;;;;;
C09X;Other agents acting on the renin-angiotensin system;;;;;;;;
C09XA;Renin-inhibitors;;;;;;;;
C09XA01;Remikiren;;;;;;;;
C09XA02;Aliskiren ;;;;;;;;
C09XA52;Aliskiren and hydrochlorothiazide;;;;;;;;
C09XA53;Aliskiren and amlodipine;;;;;;;;
C09XA54;Aliskiren; amlodipine and hydrochlorothiazide;;;;;;;
C10;Lipid modifying agents;;;;;;;;
C10A;Lipid modifying agents; plain;;;;;;;
C10AA;Hmg coa reductase inhibitors;;;;;;;;
C10AA01;Simvastatin;;;;;;;;
C10AA02;Lovastatin;;;;;;;;
C10AA03;Pravastatin ;;;;;;;;
C10AA04;Fluvastatin ;;;;;;;;
C10AA05;Atorvastatin ;;;;;;;;
C10AA06;Cerivastatin ;;;;;;;;
C10AA07;Rosuvastatin ;;;;;;;;
C10AA08;Pitavastatin ;;;;;;;;
C10AB;Fibrates;;;;;;;;
C10AB01;Clofibrate ;;;;;;;;
C10AB02;Bezafibrate;;;;;;;;
C10AB03;Aluminium clofibrate;;;;;;;;
C10AB04;Gemfibrozil;;;;;;;;
C10AB05;Fenofibrate;;;;;;;;
C10AB06;Simfibrate;;;;;;;;
C10AB07;Ronifibrate;;;;;;;;
C10AB08;Ciprofibrate;;;;;;;;
C10AB09;Etofibrate;;;;;;;;
C10AB10;Clofibride;;;;;;;;
C10AB11;Choline fenofibrate;;;;;;;;
C10AC;Bile acid sequestrants;;;;;;;;
C10AC01;Colestyramine;;;;;;;;
C10AC02;Colestipol ;;;;;;;;
C10AC03;Colextran ;;;;;;;;
C10AC04;Colesevelam ;;;;;;;;
C10AD;Nicotinic acid and derivatives;;;;;;;;
C10AD01;Niceritrol;;;;;;;;
C10AD02;Nicotinic acid ;;;;;;;;
C10AD03;Nicofuranose;;;;;;;;
C10AD04;Aluminium nicotinate;;;;;;;;
C10AD05;Nicotinyl alcohol (pyridylcarbinol);;;;;;;;
C10AD06;Acipimox;;;;;;;;
C10AD52;Nicotinic acid- combinationsbinations;;;;;;;;
C10AX;Other lipid modifying agents;;;;;;;;
C10AX01;Dextrothyroxine;;;;;;;;
C10AX02;Probucol;;;;;;;;
C10AX03;Tiadenol;;;;;;;;
C10AX05;Meglutol;;;;;;;;
C10AX06;Omega-3-triglycerides incl. other esters and acids;;;;;;;;
C10AX07;Magnesium pyridoxal;;;;;;;;
C10AX08;Policosanol;;;;;;;;
C10AX09;Ezetimibe;;;;;;;;
C10AX10;Alipogene tiparvovec;;;;;;;;
C10AX11;Mipomersen;;;;;;;;
C10AX12;Lomitapide ;;;;;;;;
C10AX13;Evolocumab;;;;;;;;
C10AX14;Alirocumab;;;;;;;;
C10B;Lipid modifying agents- combinationsbinations;;;;;;;;
C10BA;Hmg coa reductase inhibitors in combination with other lipid modifying agents;;;;;;;;
C10BA01;Lovastatin and nicotinic acid;;;;;;;;
C10BA02;Simvastatin and ezetimibe;;;;;;;;
C10BA03;Pravastatin and fenofibrate;;;;;;;;
C10BA04;Simvastatin and fenofibrate;;;;;;;;
C10BA05;Atorvastatin and ezetimibe;;;;;;;;
C10BA06;Rosuvastatin and ezetimibe;;;;;;;;
C10BX;Hmg coa reductase inhibitors; other combinations;;;;;;;
C10BX01;Simvastatin and acetylsalicylic acid;;;;;;;;
C10BX02;Pravastatin and acetylsalicylic acid;;;;;;;;
C10BX03;Atorvastatin and amlodipine;;;;;;;;
C10BX04;Simvastatin; acetylsalicylic acid and ramipril;;;;;;;
C10BX05;Rosuvastatin and acetylsalicylic acid;;;;;;;;
C10BX06;Atorvastatin; acetylsalicylic acid and ramipril;;;;;;;
C10BX07;Rosuvastatin; amlodipine and lisinopril;;;;;;;
C10BX08;Atorvastatin and acetylsalicylic acid;;;;;;;;
C10BX09;Rosuvastatin and amlodipine;;;;;;;;
C10BX10;Rosuvastatin and valsartan;;;;;;;;
C10BX11;Atorvastatin; amlodipine and perindopril;;;;;;;
C10BX12;Atorvastatin; acetylsalicylic acid and perindopril;;;;;;;
D;Dermatologicals;;;;;;;;
D01;Antifungals for dermatological use;;;;;;;;
D01A;Antifungals for topical use;;;;;;;;
D01AA;Antibiotics;;;;;;;;
D01AA01;Nystatin;;;;;;;;
D01AA02;Natamycin;;;;;;;;
D01AA03;Hachimycin;;;;;;;;
D01AA04;Pecilocin;;;;;;;;
D01AA06;Mepartricin;;;;;;;;
D01AA07;Pyrrolnitrin;;;;;;;;
D01AA08;Griseofulvin;;;;;;;;
D01AA20;Combinations;;;;;;;;
D01AC;Imidazole and triazole derivatives;;;;;;;;
D01AC01;Clotrimazole;;;;;;;;
D01AC02;Miconazole ;;;;;;;;
D01AC03;Econazole ;;;;;;;;
D01AC04;Chlormidazole ;;;;;;;;
D01AC05;Isoconazole ;;;;;;;;
D01AC06;Tiabendazole;;;;;;;;
D01AC07;Tioconazole;;;;;;;;
D01AC08;Ketoconazole;;;;;;;;
D01AC09;Sulconazole ;;;;;;;;
D01AC10;Bifonazole;;;;;;;;
D01AC11;Oxiconazole ;;;;;;;;
D01AC12;Fenticonazole ;;;;;;;;
D01AC13;Omoconazole ;;;;;;;;
D01AC14;Sertaconazole ;;;;;;;;
D01AC15;Fluconazole ;;;;;;;;
D01AC16;Flutrimazole;;;;;;;;
D01AC17;Eberconazole ;;;;;;;;
D01AC18;Luliconazole;;;;;;;;
D01AC19;Efinaconazole;;;;;;;;
D01AC20;Imidazoles/triazoles in combination with crticosteroids;;;;;;;;
D01AC52;Miconazole- combinationsbinations;;;;;;;;
D01AC60;Bifonazole- combinationsbinations;;;;;;;;
D01AE;Other antifungals for topical use;;;;;;;;
D01AE01;Bromochlorosalicylanilide;;;;;;;;
D01AE02;Methylrosaniline;;;;;;;;
D01AE03;Tribromometacresol;;;;;;;;
D01AE04;Undecylenic acid ;;;;;;;;
D01AE05;Polynoxylin;;;;;;;;
D01AE06;2-(4-chlorphenoxy)-ethanol;;;;;;;;
D01AE07;Chlorphenesin;;;;;;;;
D01AE08;Ticlatone;;;;;;;;
D01AE09;Sulbentine;;;;;;;;
D01AE10;Ethyl hydroxybenzoate;;;;;;;;
D01AE11;Haloprogin;;;;;;;;
D01AE12;Salicylic acid;;;;;;;;
D01AE13;Selenium sulfide;;;;;;;;
D01AE14;Ciclopirox ;;;;;;;;
D01AE15;Terbinafine ;;;;;;;;
D01AE16;Amorolfine ;;;;;;;;
D01AE17;Dimazole;;;;;;;;
D01AE18;Tolnaftate;;;;;;;;
D01AE19;Tolciclate;;;;;;;;
D01AE20;Combinations;;;;;;;;
D01AE21;Flucytosine;;;;;;;;
D01AE22;Naftifine ;;;;;;;;
D01AE23;Butenafine ;;;;;;;;
D01AE54;Undecylenic acid- combinationsbinations;;;;;;;;
D01B;Antifungals for systemic use;;;;;;;;
D01BA;Antifungals for systemic use;;;;;;;;
D01BA01;Griseofulvin;;;;;;;;
D01BA02;Terbinafine ;;;;;;;;
D02;Emollients and protectives;;;;;;;;
D02A;Emollients and protectives;;;;;;;;
D02AA;Silicone products;;;;;;;;
D02AB;Zinc products;;;;;;;;
D02AC;Soft paraffin and fat products;;;;;;;;
D02AD;Liquid plasters;;;;;;;;
D02AE;Carbamide products;;;;;;;;
D02AE01;Carbamide ;;;;;;;;
D02AE51;Carbamide- combinationsbinations;;;;;;;;
D02AF;Salicylic acid preparations;;;;;;;;
D02AX;Other emollients and protectives;;;;;;;;
D02B;Protectives against uv-radiation;;;;;;;;
D02BA;Protectives against uv-radiation for topical use;;;;;;;;
D02BA01;Aminobenzoic acid ;;;;;;;;
D02BA02;Octinoxate;;;;;;;;
D02BB;Protectives against uv-radiation for systemic use;;;;;;;;
D02BB01;Betacarotene;;;;;;;;
D02BB02;Afamelanotide;;;;;;;;
D03;Preparations for treatment of wounds and ulcers;;;;;;;;
D03A;Cicatrizants;;;;;;;;
D03AA;Cod-liver oil ointments;;;;;;;;
D03AX;Other cicatrizants;;;;;;;;
D03AX01;Cadexomer iodine;;;;;;;;
D03AX02;Dextranomer;;;;;;;;
D03AX03;Dexpanthenol;;;;;;;;
D03AX04;Calcium pantothenate ;;;;;;;;
D03AX05;Hyaluronic acid ;;;;;;;;
D03AX06;Becaplermin;;;;;;;;
D03AX09;Crilanomer;;;;;;;;
D03AX10;Enoxolone;;;;;;;;
D03AX11;Sodium chlorite;;;;;;;;
D03AX12;Trolamine;;;;;;;;
D03AX13;Betulae cortex;;;;;;;;
D03B;Enzymes;;;;;;;;
D03BA;Proteolytic enzymes;;;;;;;;
D03BA01;Trypsin;;;;;;;;
D03BA02;Collagenase;;;;;;;;
D03BA03;Bromelains;;;;;;;;
D03BA52;Collagenase- combinationsbinations;;;;;;;;
D04;Antipruritics; incl. antihistamines; anesthetics; etc.;;;;;
D04A;Antipruritics; incl. antihistamines; anesthetics; etc.;;;;;
D04AA;Antihistamines for topical use;;;;;;;;
D04AA01;Thonzylamine ;;;;;;;;
D04AA02;Mepyramine ;;;;;;;;
D04AA03;Thenalidine;;;;;;;;
D04AA04;Tripelennamine ;;;;;;;;
D04AA09;Chloropyramine ;;;;;;;;
D04AA10;Promethazine ;;;;;;;;
D04AA12;Tolpropamine;;;;;;;;
D04AA13;Dimetindene ;;;;;;;;
D04AA14;Clemastine ;;;;;;;;
D04AA15;Bamipine ;;;;;;;;
D04AA16;Pheniramine;;;;;;;;
D04AA22;Isothipendyl ;;;;;;;;
D04AA32;Diphenhydramine ;;;;;;;;
D04AA33;Diphenhydramine methylbromide;;;;;;;;
D04AA34;Chlorphenoxamine ;;;;;;;;
D04AB;Anesthetics for topical use;;;;;;;;
D04AB01;Lidocaine ;;;;;;;;
D04AB02;Cinchocaine ;;;;;;;;
D04AB03;Oxybuprocaine ;;;;;;;;
D04AB04;Benzocaine;;;;;;;;
D04AB05;Quinisocaine ;;;;;;;;
D04AB06;Tetracaine ;;;;;;;;
D04AB07;Pramocaine ;;;;;;;;
D04AX;Other antipruritics;;;;;;;;
D05;Antipsoriatics;;;;;;;;
D05A;Antipsoriatics for topical use;;;;;;;;
D05AA;Tars;;;;;;;;
D05AC;Antracen derivatives;;;;;;;;
D05AC01;Dithranol;;;;;;;;
D05AC51;Dithranol- combinationsbinations;;;;;;;;
D05AD;Psoralens for topical use;;;;;;;;
D05AD01;Trioxysalen;;;;;;;;
D05AD02;Methoxsalen;;;;;;;;
D05AX;Other antipsoriatics for topical use;;;;;;;;
D05AX01;Fumaric acid;;;;;;;;
D05AX02;Calcipotriol ;;;;;;;;
D05AX03;Calcitriol;;;;;;;;
D05AX04;Tacalcitol ;;;;;;;;
D05AX05;Tazarotene;;;;;;;;
D05AX52;Calcipotriol- combinationsbinations;;;;;;;;
D05B;Antipsoriatics for systemic use;;;;;;;;
D05BA;Psoralens for systemic use;;;;;;;;
D05BA01;Trioxysalen;;;;;;;;
D05BA02;Methoxsalen;;;;;;;;
D05BA03;Bergapten;;;;;;;;
D05BB;Retinoids for treatment of psoriasis;;;;;;;;
D05BB01;Etretinate;;;;;;;;
D05BB02;Acitretin;;;;;;;;
D05BX;Other antipsoriatics for systemic use;;;;;;;;
D05BX51;Fumaric acid derivatives- combinationsbinations;;;;;;;;
D06;Antibiotics and chemotherapeutics for dermatological use;;;;;;;;
D06A;Antibiotics for topical use;;;;;;;;
D06AA;Tetracycline and derivatives;;;;;;;;
D06AA01;Demeclocycline ;;;;;;;;
D06AA02;Chlortetracycline ;;;;;;;;
D06AA03;Oxytetracycline ;;;;;;;;
D06AA04;Tetracycline ;;;;;;;;
D06AX;Other antibiotics for topical use;;;;;;;;
D06AX01;Fusidic acid ;;;;;;;;
D06AX02;Chloramphenicol ;;;;;;;;
D06AX04;Neomycin ;;;;;;;;
D06AX05;Bacitracin ;;;;;;;;
D06AX07;Gentamicin ;;;;;;;;
D06AX08;Tyrothricin;;;;;;;;
D06AX09;Mupirocin ;;;;;;;;
D06AX10;Virginiamycin;;;;;;;;
D06AX11;Rifaximin;;;;;;;;
D06AX12;Amikacin ;;;;;;;;
D06AX13;Retapamulin;;;;;;;;
D06B;Chemotherapeutics for topical use;;;;;;;;
D06BA;Sulfonamides;;;;;;;;
D06BA01;Silver sulfadiazine;;;;;;;;
D06BA02;Sulfathiazole;;;;;;;;
D06BA03;Mafenide ;;;;;;;;
D06BA04;Sulfamethizole;;;;;;;;
D06BA05;Sulfanilamide;;;;;;;;
D06BA06;Sulfamerazine;;;;;;;;
D06BA51;Silver sulfadiazine- combinationsbinations;;;;;;;;
D06BB;Antivirals;;;;;;;;
D06BB01;Idoxuridine;;;;;;;;
D06BB02;Tromantadine ;;;;;;;;
D06BB03;Aciclovir ;;;;;;;;
D06BB04;Podophyllotoxin;;;;;;;;
D06BB05;Inosine ;;;;;;;;
D06BB06;Penciclovir ;;;;;;;;
D06BB07;Lysozyme ;;;;;;;;
D06BB08;Ibacitabine;;;;;;;;
D06BB09;Edoxudine;;;;;;;;
D06BB10;Imiquimod;;;;;;;;
D06BB11;Docosanol;;;;;;;;
D06BB12;Sinecatechins;;;;;;;;
D06BB53;Aciclovir- combinationsbinations;;;;;;;;
D06BX;Other chemotherapeutics;;;;;;;;
D06BX01;Metronidazole ;;;;;;;;
D06BX02;Ingenol mebutate;;;;;;;;
D06C;Antibiotics and chemotherapeutics- combinationsbinations;;;;;;;;
D07;Corticosteroids; dermatological preparations;;;;;;;
D07A;Corticosteroids; plain;;;;;;;
D07AA;Corticosteroids; weak (group i);;;;;;;
D07AA01;Methylprednisolone ;;;;;;;;
D07AA02;Hydrocortisone ;;;;;;;;
D07AA03;Prednisolone ;;;;;;;;
D07AB;Corticosteroids; moderately potent (group ii);;;;;;;
D07AB01;Clobetasone ;;;;;;;;
D07AB02;Hydrocortisone butyrate;;;;;;;;
D07AB03;Flumetasone ;;;;;;;;
D07AB04;Fluocortin ;;;;;;;;
D07AB05;Fluperolone;;;;;;;;
D07AB06;Fluorometholone ;;;;;;;;
D07AB07;Fluprednidene ;;;;;;;;
D07AB08;Desonide;;;;;;;;
D07AB09;Triamcinolone ;;;;;;;;
D07AB10;Alclometasone ;;;;;;;;
D07AB11;Hydrocortisone buteprate;;;;;;;;
D07AB19;Dexamethasone ;;;;;;;;
D07AB21;Clocortolone ;;;;;;;;
D07AB30;Combinations of corticosteroids;;;;;;;;
D07AC;Corticosteroids; potent (group iii);;;;;;;
D07AC01;Betamethasone ;;;;;;;;
D07AC02;Fluclorolone;;;;;;;;
D07AC03;Desoximetasone;;;;;;;;
D07AC04;Fluocinolone acetonide;;;;;;;;
D07AC05;Fluocortolone ;;;;;;;;
D07AC06;Diflucortolone ;;;;;;;;
D07AC07;Fludroxycortide;;;;;;;;
D07AC08;Fluocinonide;;;;;;;;
D07AC09;Budesonide;;;;;;;;
D07AC10;Diflorasone ;;;;;;;;
D07AC11;Amcinonide;;;;;;;;
D07AC12;Halometasone;;;;;;;;
D07AC13;Mometasone ;;;;;;;;
D07AC14;Methylprednisolone aceponate;;;;;;;;
D07AC15;Beclometasone ;;;;;;;;
D07AC16;Hydrocortisone aceponate;;;;;;;;
D07AC17;Fluticasone ;;;;;;;;
D07AC18;Prednicarbate;;;;;;;;
D07AC19;Difluprednate;;;;;;;;
D07AC21;Ulobetasol ;;;;;;;;
D07AD;Corticosteroids; very potent (group iv);;;;;;;
D07AD01;Clobetasol ;;;;;;;;
D07AD02;Halcinonide;;;;;;;;
D07B;Corticosteroids- combinationsbinations with antiseptics;;;;;;;;
D07BA;Corticosteroids; weak- combinationsbinations with antiseptics;;;;;;;
D07BA01;Prednisolone and antiseptics;;;;;;;;
D07BA04;Hydrocortisone and antiseptics;;;;;;;;
D07BB;Corticosteroids; moderately potent- combinationsbinations with antiseptics;;;;;;;
D07BB01;Flumetasone and antiseptics;;;;;;;;
D07BB02;Desonide and antiseptics;;;;;;;;
